dataset,source,stimulus,distortion,level,seed,actual_luma_rms,qp,cu_count,coded_width,coded_height,coded_area,image_sha256,conversion,encoder_sha256,decoder_sha256,encoder_config_sha256,reconstruction_verified,cu_coverage_verified,sobel_si,luma_sd,edge_fraction,glcm_contrast,glcm_entropy,glcm_homogeneity
div2k_validation,0877.png,0877_5efe0a647a0b__awgn_30_seed-20260812,awgn,30,20260812,27.62977326410432,37,3216,768,512,393216,82c82c9c1934b7a156a0bae4085025c003bcecfed745a1da093f3e2367460c9f,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,69.58900734967557,45.6899313266785,0.8420007167357805,1.4449817803779421,2.809662831953247,0.6099158318805804
div2k_validation,0877.png,0877_5efe0a647a0b__awgn_30_seed-20260813,awgn,30,20260813,27.662388466967712,22,3699,768,512,393216,015748c6397947acde5b3ba7d924dfb216ec39317ff536f41debda9f81dfbd63,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,69.754117704686,45.70601340526415,0.8410689602211642,1.451075930168491,2.8144619574904004,0.6096069930231167
div2k_validation,0877.png,0877_5efe0a647a0b__awgn_30_seed-20260813,awgn,30,20260813,27.662388466967712,27,3761,768,512,393216,015748c6397947acde5b3ba7d924dfb216ec39317ff536f41debda9f81dfbd63,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,69.754117704686,45.70601340526415,0.8410689602211642,1.451075930168491,2.8144619574904004,0.6096069930231167
div2k_validation,0877.png,0877_5efe0a647a0b__awgn_30_seed-20260813,awgn,30,20260813,27.662388466967712,32,3009,768,512,393216,015748c6397947acde5b3ba7d924dfb216ec39317ff536f41debda9f81dfbd63,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,69.754117704686,45.70601340526415,0.8410689602211642,1.451075930168491,2.8144619574904004,0.6096069930231167
div2k_validation,0877.png,0877_5efe0a647a0b__awgn_30_seed-20260813,awgn,30,20260813,27.662388466967712,37,3033,768,512,393216,015748c6397947acde5b3ba7d924dfb216ec39317ff536f41debda9f81dfbd63,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,69.754117704686,45.70601340526415,0.8410689602211642,1.451075930168491,2.8144619574904004,0.6096069930231167
div2k_validation,0877.png,0877_5efe0a647a0b__clean_0,clean,0,,0.0,22,3907,768,512,393216,5efe0a647a0b31624fcf5c5ebddc7407d7437107ec090b3367aa021def579155,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,44.47885113508256,37.11480129474951,0.07910459222853632,0.0662210374936161,0.9685981463789382,0.973178857781265
div2k_validation,0877.png,0877_5efe0a647a0b__clean_0,clean,0,,0.0,27,2865,768,512,393216,5efe0a647a0b31624fcf5c5ebddc7407d7437107ec090b3367aa021def579155,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,44.47885113508256,37.11480129474951,0.07910459222853632,0.0662210374936161,0.9685981463789382,0.973178857781265
div2k_validation,0877.png,0877_5efe0a647a0b__clean_0,clean,0,,0.0,32,2153,768,512,393216,5efe0a647a0b31624fcf5c5ebddc7407d7437107ec090b3367aa021def579155,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,44.47885113508256,37.11480129474951,0.07910459222853632,0.0662210374936161,0.9685981463789382,0.973178857781265
div2k_validation,0877.png,0877_5efe0a647a0b__clean_0,clean,0,,0.0,37,1395,768,512,393216,5efe0a647a0b31624fcf5c5ebddc7407d7437107ec090b3367aa021def579155,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,44.47885113508256,37.11480129474951,0.07910459222853632,0.0662210374936161,0.9685981463789382,0.973178857781265
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260811,awgn,30,20260811,28.72393001625323,22,5159,768,512,393216,bcdeab0cab57fd7d3d35101af3c79ba23acfd573c1d6a34ee6e67cf7052447a2,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,123.21629750742191,70.43777597643394,0.888742128705268,2.2048044998635516,3.6547836802892277,0.5507656786430732
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260811,awgn,30,20260811,28.72393001625323,27,4934,768,512,393216,bcdeab0cab57fd7d3d35101af3c79ba23acfd573c1d6a34ee6e67cf7052447a2,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,123.21629750742191,70.43777597643394,0.888742128705268,2.2048044998635516,3.6547836802892277,0.5507656786430732
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260811,awgn,30,20260811,28.72393001625323,32,4165,768,512,393216,bcdeab0cab57fd7d3d35101af3c79ba23acfd573c1d6a34ee6e67cf7052447a2,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,123.21629750742191,70.43777597643394,0.888742128705268,2.2048044998635516,3.6547836802892277,0.5507656786430732
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260811,awgn,30,20260811,28.72393001625323,37,4192,768,512,393216,bcdeab0cab57fd7d3d35101af3c79ba23acfd573c1d6a34ee6e67cf7052447a2,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,123.21629750742191,70.43777597643394,0.888742128705268,2.2048044998635516,3.6547836802892277,0.5507656786430732
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260812,awgn,30,20260812,28.70038390218522,22,5279,768,512,393216,18d2f1045970aab937ebbe2447034483fafa12df15a927d7c6e30a030dfad95a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,123.07733147269728,70.35626724230866,0.8887600470997798,2.203684400712971,3.6560241490686343,0.5507225914882201
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260812,awgn,30,20260812,28.70038390218522,27,4994,768,512,393216,18d2f1045970aab937ebbe2447034483fafa12df15a927d7c6e30a030dfad95a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,123.07733147269728,70.35626724230866,0.8887600470997798,2.203684400712971,3.6560241490686343,0.5507225914882201
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260812,awgn,30,20260812,28.70038390218522,32,4269,768,512,393216,18d2f1045970aab937ebbe2447034483fafa12df15a927d7c6e30a030dfad95a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,123.07733147269728,70.35626724230866,0.8887600470997798,2.203684400712971,3.6560241490686343,0.5507225914882201
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260812,awgn,30,20260812,28.70038390218522,37,4642,768,512,393216,18d2f1045970aab937ebbe2447034483fafa12df15a927d7c6e30a030dfad95a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,123.07733147269728,70.35626724230866,0.8887600470997798,2.203684400712971,3.6560241490686343,0.5507225914882201
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260813,awgn,30,20260813,28.715672839726107,22,5235,768,512,393216,34a9e8eb408a4f47d4f3cd2727a964b63ffde41924f4f3a56a9fbb06b2c39a4d,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,122.52832802183849,70.40547467181668,0.8900143347156095,2.2007872817410705,3.655549718753335,0.5506159738709911
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260813,awgn,30,20260813,28.715672839726107,27,4931,768,512,393216,34a9e8eb408a4f47d4f3cd2727a964b63ffde41924f4f3a56a9fbb06b2c39a4d,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,122.52832802183849,70.40547467181668,0.8900143347156095,2.2007872817410705,3.655549718753335,0.5506159738709911
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260813,awgn,30,20260813,28.715672839726107,32,4370,768,512,393216,34a9e8eb408a4f47d4f3cd2727a964b63ffde41924f4f3a56a9fbb06b2c39a4d,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,122.52832802183849,70.40547467181668,0.8900143347156095,2.2007872817410705,3.655549718753335,0.5506159738709911
div2k_validation,0879.png,0879_81863504b48d__awgn_30_seed-20260813,awgn,30,20260813,28.715672839726107,37,4389,768,512,393216,34a9e8eb408a4f47d4f3cd2727a964b63ffde41924f4f3a56a9fbb06b2c39a4d,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,122.52832802183849,70.40547467181668,0.8900143347156095,2.2007872817410705,3.655549718753335,0.5506159738709911
div2k_validation,0879.png,0879_81863504b48d__clean_0,clean,0,,0.0,22,8290,768,512,393216,81863504b48d8b9920fc4e53b8bf4cdcb6d44f625411d423c7d09e6137b4d086,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,131.2394749463279,65.33637409871238,0.4040341985358112,0.7046849526392049,2.6952276776612303,0.8322468073899114
div2k_validation,0879.png,0879_81863504b48d__clean_0,clean,0,,0.0,27,7169,768,512,393216,81863504b48d8b9920fc4e53b8bf4cdcb6d44f625411d423c7d09e6137b4d086,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,131.2394749463279,65.33637409871238,0.4040341985358112,0.7046849526392049,2.6952276776612303,0.8322468073899114
div2k_validation,0879.png,0879_81863504b48d__clean_0,clean,0,,0.0,32,5948,768,512,393216,81863504b48d8b9920fc4e53b8bf4cdcb6d44f625411d423c7d09e6137b4d086,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,131.2394749463279,65.33637409871238,0.4040341985358112,0.7046849526392049,2.6952276776612303,0.8322468073899114
div2k_validation,0879.png,0879_81863504b48d__clean_0,clean,0,,0.0,37,4686,768,512,393216,81863504b48d8b9920fc4e53b8bf4cdcb6d44f625411d423c7d09e6137b4d086,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,131.2394749463279,65.33637409871238,0.4040341985358112,0.7046849526392049,2.6952276776612303,0.8322468073899114
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260811,awgn,30,20260811,29.68336328429636,22,4147,768,512,393216,220648ceb258078e71c2e3f272056478c4588b6a9d4da375815e1239c66be022,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.77157071278697,52.7502021720037,0.8876644652639124,2.007631122114199,3.541893325790112,0.5500916442770281
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260811,awgn,30,20260811,29.68336328429636,27,4456,768,512,393216,220648ceb258078e71c2e3f272056478c4588b6a9d4da375815e1239c66be022,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.77157071278697,52.7502021720037,0.8876644652639124,2.007631122114199,3.541893325790112,0.5500916442770281
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260811,awgn,30,20260811,29.68336328429636,32,3311,768,512,393216,220648ceb258078e71c2e3f272056478c4588b6a9d4da375815e1239c66be022,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.77157071278697,52.7502021720037,0.8876644652639124,2.007631122114199,3.541893325790112,0.5500916442770281
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260811,awgn,30,20260811,29.68336328429636,37,3365,768,512,393216,220648ceb258078e71c2e3f272056478c4588b6a9d4da375815e1239c66be022,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.77157071278697,52.7502021720037,0.8876644652639124,2.007631122114199,3.541893325790112,0.5500916442770281
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260812,awgn,30,20260812,29.66341278004948,22,4184,768,512,393216,9ee43230a6b48dac2b6c9f02a2bdb997303e0502262b05a6360e37f749bd0da7,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.61165447840008,52.64453792852673,0.8885680643014386,2.00217351186556,3.539323627657976,0.5507575899671433
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260812,awgn,30,20260812,29.66341278004948,27,4350,768,512,393216,9ee43230a6b48dac2b6c9f02a2bdb997303e0502262b05a6360e37f749bd0da7,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.61165447840008,52.64453792852673,0.8885680643014386,2.00217351186556,3.539323627657976,0.5507575899671433
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260812,awgn,30,20260812,29.66341278004948,32,3346,768,512,393216,9ee43230a6b48dac2b6c9f02a2bdb997303e0502262b05a6360e37f749bd0da7,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.61165447840008,52.64453792852673,0.8885680643014386,2.00217351186556,3.539323627657976,0.5507575899671433
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260812,awgn,30,20260812,29.66341278004948,37,3381,768,512,393216,9ee43230a6b48dac2b6c9f02a2bdb997303e0502262b05a6360e37f749bd0da7,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.61165447840008,52.64453792852673,0.8885680643014386,2.00217351186556,3.539323627657976,0.5507575899671433
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260813,awgn,30,20260813,29.67598786524207,22,4166,768,512,393216,cf4c09cb722783aeeacb6f3bb13e6d636e1df43088852878456cec17f479a41e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.72971960459827,52.73477075835645,0.8885066298059694,2.0092417408302383,3.5418767626711523,0.5502358500826625
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260813,awgn,30,20260813,29.67598786524207,27,4234,768,512,393216,cf4c09cb722783aeeacb6f3bb13e6d636e1df43088852878456cec17f479a41e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.72971960459827,52.73477075835645,0.8885066298059694,2.0092417408302383,3.5418767626711523,0.5502358500826625
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260813,awgn,30,20260813,29.67598786524207,32,3289,768,512,393216,cf4c09cb722783aeeacb6f3bb13e6d636e1df43088852878456cec17f479a41e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.72971960459827,52.73477075835645,0.8885066298059694,2.0092417408302383,3.5418767626711523,0.5502358500826625
div2k_validation,0880.png,0880_e1e37e5e44e4__awgn_30_seed-20260813,awgn,30,20260813,29.67598786524207,37,3509,768,512,393216,cf4c09cb722783aeeacb6f3bb13e6d636e1df43088852878456cec17f479a41e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,82.72971960459827,52.73477075835645,0.8885066298059694,2.0092417408302383,3.5418767626711523,0.5502358500826625
div2k_validation,0880.png,0880_e1e37e5e44e4__clean_0,clean,0,,0.0,22,7152,768,512,393216,e1e37e5e44e41bcac660da4974bf8f3ba20c67777a307ff11220f7c25fad9e8e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,61.97002145865509,43.93155666442445,0.43697076741923924,0.29832952465893753,2.4915219882229818,0.8657103228362482
div2k_validation,0880.png,0880_e1e37e5e44e4__clean_0,clean,0,,0.0,27,6484,768,512,393216,e1e37e5e44e41bcac660da4974bf8f3ba20c67777a307ff11220f7c25fad9e8e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,61.97002145865509,43.93155666442445,0.43697076741923924,0.29832952465893753,2.4915219882229818,0.8657103228362482
div2k_validation,0880.png,0880_e1e37e5e44e4__clean_0,clean,0,,0.0,32,4738,768,512,393216,e1e37e5e44e41bcac660da4974bf8f3ba20c67777a307ff11220f7c25fad9e8e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,61.97002145865509,43.93155666442445,0.43697076741923924,0.29832952465893753,2.4915219882229818,0.8657103228362482
div2k_validation,0880.png,0880_e1e37e5e44e4__clean_0,clean,0,,0.0,37,2640,768,512,393216,e1e37e5e44e41bcac660da4974bf8f3ba20c67777a307ff11220f7c25fad9e8e,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,61.97002145865509,43.93155666442445,0.43697076741923924,0.29832952465893753,2.4915219882229818,0.8657103228362482
div2k_validation,0882.png,0882_7dae37803694__awgn_30_seed-20260811,awgn,30,20260811,26.803559396194725,22,6878,768,512,393216,106ddeeb4d6775d94fbce3e430acafac41041904756c2dcd534205f5cec9161a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,114.2666633488623,75.24352689190256,0.8430476629294015,1.6543165784051126,3.2866707985814627,0.624110580254244
div2k_validation,0882.png,0882_7dae37803694__awgn_30_seed-20260811,awgn,30,20260811,26.803559396194725,27,6000,768,512,393216,106ddeeb4d6775d94fbce3e430acafac41041904756c2dcd534205f5cec9161a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,114.2666633488623,75.24352689190256,0.8430476629294015,1.6543165784051126,3.2866707985814627,0.624110580254244
div2k_validation,0882.png,0882_7dae37803694__awgn_30_seed-20260811,awgn,30,20260811,26.803559396194725,32,5056,768,512,393216,106ddeeb4d6775d94fbce3e430acafac41041904756c2dcd534205f5cec9161a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,114.2666633488623,75.24352689190256,0.8430476629294015,1.6543165784051126,3.2866707985814627,0.624110580254244
div2k_validation,0882.png,0882_7dae37803694__awgn_30_seed-20260811,awgn,30,20260811,26.803559396194725,37,4523,768,512,393216,106ddeeb4d6775d94fbce3e430acafac41041904756c2dcd534205f5cec9161a,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,114.2666633488623,75.24352689190256,0.8430476629294015,1.6543165784051126,3.2866707985814627,0.624110580254244
div2k_validation,0882.png,0882_7dae37803694__awgn_30_seed-20260812,awgn,30,20260812,26.83058174510197,22,6969,768,512,393216,c02fb2d4434d758b22ed99f74d17752c1b49091bfc1ffa2ad92067751514ab37,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,114.50425948119315,75.29260618519994,0.8423770030205293,1.662059769942831,3.2886758211947935,0.6238029161859149
div2k_validation,0882.png,0882_7dae37803694__awgn_30_seed-20260812,awgn,30,20260812,26.83058174510197,27,5826,768,512,393216,c02fb2d4434d758b22ed99f74d17752c1b49091bfc1ffa2ad92067751514ab37,opencv_444,f6673e301575d77826e2e2a0bfc4fc8a81f76c42e16d7de3c38d58c4390d5b21,073abd496b427fca6c11302768c3f76f99365467e84cfc3debe05867c976acfe,0ec6dd9876c269c0832e0a64ab20c015c6c839d266e108c88b30aa28c77391f9,True,True,114.50425948119315,75.29260618519994,0.8423770030205293,1.662059769942831,3.2886758211947935,0.6238029161859149
